노선번호,정류소명,구군
기장군57,좌천삼거리,기장군
기장군11,안평.고촌,기장군
36,고촌주택단지,기장군
73,고촌주택단지,기장군
183,고촌주택단지,기장군
187,고촌주택단지,기장군
183-F,고촌주택단지,기장군
36,철마삼거리,기장군
183,철마삼거리,기장군
187,철마삼거리,기장군
188,철마삼거리,기장군
183-F,철마삼거리,기장군
36,안평차량기지,기장군
73,안평차량기지,기장군
183,안평차량기지,기장군
187,안평차량기지,기장군
188,안평차량기지,기장군
183-F,안평차량기지,기장군
기장군11,철마삼거리,기장군
기장군11,안평차량기지,기장군
36,안평역.고촌마을,기장군
73,안평역.고촌마을,기장군
183,안평역.고촌마을,기장군
187,안평역.고촌마을,기장군
188,안평역.고촌마을,기장군
183-F,안평역.고촌마을,기장군
기장군11,안평.고촌,기장군
36,대진여객.고촌역,해운대구
73,대진여객.고촌역,해운대구
183,대진여객.고촌역,해운대구
187,대진여객.고촌역,해운대구
183-F,대진여객.고촌역,해운대구
36,안평역.고촌마을,기장군
73,안평역.고촌마을,기장군
183,안평역.고촌마을,기장군
187,안평역.고촌마을,기장군
188,안평역.고촌마을,기장군
183-F,안평역.고촌마을,기장군
36,고촌주택단지,기장군
73,고촌주택단지,기장군
183,고촌주택단지,기장군
187,고촌주택단지,기장군
188,고촌주택단지,기장군
188,고촌주택단지,기장군
183-F,고촌주택단지,기장군
189,고촌역.대진여객,해운대구
189-1,고촌역.대진여객,해운대구
36,대진여객.고촌역,기장군
73,대진여객.고촌역,기장군
115-1,대진여객.고촌역,기장군
129-1,대진여객.고촌역,기장군
183,대진여객.고촌역,기장군
187,대진여객.고촌역,기장군
183-F,대진여객.고촌역,기장군
기장군11,고촌역,기장군
73,안평삼거리,기장군
36,철마삼거리,기장군
183,철마삼거리,기장군
187,철마삼거리,기장군
188,철마삼거리,기장군
183-F,철마삼거리,기장군
기장군11,철마삼거리,기장군
기장군11,만화리입구,기장군
기장군11,만화리,기장군
